I1
0.21372
0.213675
0.213669
0.213596
0.213448
0.21349
0.213563
0.213633
0.213635
0.213448
0.213337
0.213337
0.213286
0.213213
0.213334
0.213333
0.213325
0.213247
0.213247
0.213221
0.213198
0.213271
0.213211
0.213138
0.213027
0.213027
0.212846
0.212872
0.212821
0.212775
0.212727
0.212764
0.212677
0.212618
0.212691
0.212558
0.212514
0.212441
0.212496
0.212412
0.212412
0.212262
0.212278
0.212212
0.212154
0.212187
0.212187
0.212162
0.212071
0.212067
0.21214
0.212172
0.212073
0.211986
0.211926
0.211926
0.211917
0.212056
0.211946
0.211853
0.211792
0.211719
0.211662
0.211685
0.211652
0.211586
0.211535
0.211535
0.211588
0.211481
0.211463
0.211536
0.211428
0.211355
0.211275
0.211354
0.211354
0.211247
0.211269
0.211269
0.211267
0.211192
0.21118
0.21118
0.211165
0.211021
0.211063
0.211059
0.211098
0.211025
0.211048
0.211047
0.211047
0.210974
0.210924
0.210924
0.210892
0.210887
0.210887
0.210885
0.210808
0.210744
0.210597
0.210639
0.210694
0.210694
0.210656
0.210656
0.210646
0.210661
0.210697
0.210649
0.210649
0.210624
0.210572
0.210499
0.210507
0.210507
0.210553
0.210553
0.210567
0.210641
0.210587
0.210613
0.21054
0.210419
0.210327
0.210469
0.210615
0.210647
0.210639
0.210688
0.210641
0.210788
0.210725
0.210708
0.210781
0.210881
0.210805
0.210854
0.210853
0.210824
0.210751
0.21085
0.210851
0.210871
0.210871
0.210838
0.210817
0.210817
0.210921
0.210921
0.210899
0.210911
0.210897
0.210936
0.210963
0.210963
0.210999
0.211045
0.210982
0.210982
0.210955
0.210907
0.210881
0.210868
0.210936
0.210956
0.210956
0.21114
0.211182
0.211184
0.211111
0.211101
0.211077
0.211131
0.211147
0.211071
0.210998
0.210928
0.210954
0.21098
0.21103
0.21117
0.211291
0.211364
0.2114
0.211305
0.211348
0.211321
0.211335
0.211335
0.211341
0.211343
0.2114
0.2114
0.211395
0.211412
0.211453
0.21138
0.211404
0.211258
0.211214
0.211164
0.211313
0.211307
0.211267
0.211342
0.211398
0.211252
0.21118
0.211223
0.211216
0.211149
0.211222
0.211091
0.211225
0.211194
0.211256
0.211329
0.211267
0.211353
0.211426
0.211449
0.211522
0.211386
0.211334
0.211343
0.211343
0.211348
0.211316
0.211456
0.211382
0.211352
0.21142
0.211476
0.211524
0.211488
0.211452
0.211452
0.21155
0.211532
0.211646
0.211646
0.211652
0.211635
0.211562
0.211556
0.211459
0.211477
0.211624
0.211731
0.211616
0.211705
0.211605
0.211543
0.211574
0.211648
0.211556
0.211556
0.211543
0.211565
0.211544
0.211471
0.21147
0.211507
0.211519
0.211486
0.211486
0.211529
0.211561
0.211618
0.211618
0.211528
0.211642
0.211678
0.211668
0.211595
0.211592
0.211641
0.211573
0.2115
0.211516
0.211438
0.211438
0.211346
0.211322
0.211358
0.21142
0.211493
0.211467
0.211393
0.211533
0.211612
0.211648
0.211638
0.211638
0.211674
0.211674
0.211702
0.21172
0.211772
0.211699
0.211735
0.211788
0.211786
0.211713
0.211734
0.211661
0.211597
0.21166
0.211655
0.211729
0.211703
0.211624
0.211743
0.211811
0.211759
0.211686
0.211699
0.211572
0.211572
0.211615
0.211722
0.211724
0.211724
0.211729
0.211655
0.211721
0.211756
0.211772
0.211699
0.211727
0.211773
0.211783
0.211709
0.211753
0.211746
0.211769
0.211842
0.211838
0.211844
0.211766
0.211858
0.211833
0.211833
0.211837
0.211812
0.211831
0.211757
0.211763
0.211757
0.211757
0.211885
0.21177
0.211716
0.21179
0.211867
0.211867
0.211797
0.211723
0.211524
0.211597
0.211691
0.21169
0.211625
0.211552
0.21163
0.211723
0.211869
0.211748
0.211771
0.211684
0.211677
0.211751
0.211688
0.211729
0.211686
0.211759
0.211754
0.211759
0.211782
0.21171
0.211727
0.211735
0.21175
0.211677
0.211805
0.211759
0.211782
0.211784
0.211764
0.211758
0.211758
0.211702
0.211685
0.211601
0.211601
0.211699
0.211718
0.211645
0.211582
0.211718
0.211791
0.211782
0.211811
0.211703
0.211666
0.211812
0.211782
0.211782
0.211785
0.211787
0.211731
0.211731
0.211748
0.211748
0.211805
0.211826
0.211903
0.211745
0.211643
0.211701
0.211761
0.21172
0.21162
0.211657
0.211731
0.211784
0.211726
0.211832
0.211875
0.211843
0.21177
0.211791
0.211864
0.211836
0.211775
0.211922
0.211891
0.211818
0.211727
0.211658
0.211731
0.211682
0.211562
0.211489
0.211493
0.211505
0.211575
0.211567
0.211713
0.211745
0.211745
0.211731
0.211711
0.211772
0.211691
0.211691
0.211673
0.211889
0.211818
0.211848
0.211801
0.211728
0.211695
0.211707
0.211781
0.211854
0.211806
0.211806
0.211841
0.211891
0.211874
0.211874
0.211717
0.211727
0.211712
0.211786
0.211689
0.211685
0.211612
0.211497
0.21154
0.211613
0.211605
0.211513
0.211424
0.211424
0.211503
0.211576
0.211576
0.211576
0.211503
0.211455
0.211455
0.211541
0.211591
0.211591
0.211463
0.211519
0.211561
0.211561
0.211573
0.211571
0.211568
0.211498
0.211354
0.211428
0.211483
0.211527
0.211381
0.211404
0.21133
0.211365
0.211481
0.211556
0.211516
0.211488
0.211383
0.211454
0.211454
0.211517
0.211449
0.211449
0.211466
0.211466
0.211495
0.211495
0.211559
0.211485
0.211447
0.211391
0.211391
0.211448
0.211479
0.211485
0.211537
0.211537
0.211459
0.21144
0.211519
0.211571
0.211501
0.211483
0.21141
0.211317
0.211351
0.211424
0.211518
0.211632
0.211485
0.211516
0.211467
0.211467
0.211455
0.211441
0.211441
0.211519
0.211592
0.21149
0.211436
0.211436
0.211409
0.211402
0.211345
0.211419
0.211464
0.211391
0.211495
0.211495
0.211476
0.211476
0.211575
0.211575
0.211575
0.211482
0.211555
0.211608
0.211681
0.211747
0.211602
0.211621
0.211694
0.211674
0.21162
0.211693
0.211811
0.211755
0.211811
0.211865
0.211873
0.211799
0.211872
0.211836
0.211897
0.21183
0.211684
0.211881
0.211958
0.211988
0.211961
0.211961
0.211876
0.211876
0.211857
0.21182
0.211874
0.211874
0.211879
0.2119
0.2119
0.211825
0.211815
0.211888
0.211891
0.211817
0.211766
0.211703
0.211703
0.211713
0.211645
0.21169
0.21169
0.211685
0.211728
0.211853
0.211889
0.211911
0.211895
0.211744
0.211744
0.21177
0.211717
0.21179
0.21175
0.21169
0.211766
0.211782
0.211855
0.211869
0.21196
0.211833
0.211946
0.211935
0.211924
0.21184
0.21184
0.211984
0.211881
0.211881
0.211818
0.211818
0.21194
0.211924
0.211924
0.211927
0.211922
0.211922
0.211838
0.211947
0.211861
0.211822
0.211822
0.211944
0.211944
0.211692
0.211574
0.211574
0.21172
0.211701
0.211779
0.21174
0.211657
0.21157
0.211709
0.211812
0.211684
0.211684
0.211662
0.211706
0.211749
0.211676
0.211645
0.211719
0.211759
0.211681
0.211699
0.21174
0.211685
0.211612
0.211604
0.211531
0.211465
0.211392
0.211421
0.211495
0.211665
0.21179
0.211764
0.211772
0.211756
0.211649
0.211649
0.211757
0.211757
0.211793
0.211681
0.211767
0.211808
0.211954
0.211942
0.212016
0.211963
0.211864
0.211753
0.211753
0.211759
0.211744
0.21182
0.211783
0.21171
0.21169
0.211769
0.211769
0.211878
0.211915
0.21191
0.21191
0.211927
0.211891
0.211891
0.21188
0.21188
0.211958
0.211961
0.211888
0.211935
0.211902
0.211913
0.21184
0.211886
0.211886
0.211885
0.211885
0.211943
0.21203
0.211961
0.211961
0.212103
0.212043
0.212109
0.212109
0.211993
0.211966
0.211908
0.211977
0.211904
0.211961
0.211887
0.211724
0.211741
0.211815
0.211755
0.211755
0.211782
0.211882
0.211835
0.211689
0.211686
0.211601
0.211674
0.211678
0.211727
0.211874
0.211782
0.211746
0.211765
0.211765
0.211852
0.211912
0.211927
0.211927
0.211874
0.211874
0.21178
0.211693
0.211779
0.211852
0.211856
0.211856
0.211821
0.211788
0.211709
0.211636
0.211523
0.211555
0.211555
0.21174
0.211808
0.211808
0.2118
0.2118
0.21179
0.21179
0.211735
0.211726
0.211726
0.211808
0.211756
0.211739
0.211813
0.211769
0.211696
0.211684
0.211777
0.211704
0.21179
0.211747
0.211766
0.21184
0.211822
0.211779
0.211784
0.21184
0.211913
0.211953
0.211832
0.211775
0.211702
0.211743
0.211793
0.211793
0.211792
0.21168
0.211646
0.211792
0.211793
0.211764
0.211806
0.211861
0.211904
0.211831
0.211855
0.211875
0.21195
0.21195
0.211832
0.211781
0.211708
0.211689
0.21161
0.21165
0.211699
0.211772
0.211747
0.211819
0.211819
0.211769
0.211856
0.211887
0.211887
0.211852
0.21177
0.211662
0.211753
0.211777
0.211812
0.211886
0.211792
0.211792
0.211597
0.211738
0.211781
0.211854
0.211883
0.211956
0.212013
0.212013
0.211938
0.211959
0.211808
0.211799
0.211872
0.211957
0.212005
0.212005
0.212024
0.21197
0.212012
0.212015
0.211942
0.211963
0.211928
0.211901
0.21185
0.211923
0.21197
0.211907
0.211876
0.211872
0.211872
0.211877
0.211768
0.211764
0.211856
0.211935
0.211935
0.21179
0.211676
0.211668
0.211814
0.211752
0.211899
0.211913
0.21189
0.211943
0.21194
0.211889
0.211816
0.211765
0.211813
0.211814
0.211799
0.211799
0.211952
0.212004
0.211901
0.212022
0.211996
0.211957
0.21181
0.211636
0.211501
0.211574
0.211677
0.211804
0.211813
0.211813
0.211606
0.211606
0.211689
0.211763
0.21168
0.211728
0.211728
0.211772
0.211776
0.211776
0.211672
0.211807
0.211683
0.211656
0.211742
0.211778
0.211768
0.211768
0.211772
0.211768
0.211801
0.211801
0.211773
0.2117
0.211668
0.211741
0.211785
0.211785
0.211589
0.211516
0.211527
0.211599
0.211609
0.211514
0.211514
0.211492
0.21147
0.211411
0.211326
0.211326
0.211331
0.211242
0.211173
0.2111
0.21113
0.210984
0.210747
0.210718
0.210778
0.210808
0.210808
0.210735
0.210732
0.210659
0.210655
0.210728
0.210655
0.210714
0.210531
0.210399
0.210335
0.21034
0.210413
0.21043
0.21043
0.210468
0.210389
0.210331
0.21035
0.210411
0.210283
0.210269
0.210332
0.210407
0.210297
0.210297
0.210231
0.210274
0.210204
0.210131
0.210178
0.210188
0.210188
0.210095
0.210022
0.210077
0.21007
0.209997
0.209957
0.209957
0.209894
0.20995
0.20995
0.209965
0.209884
0.209742
0.209727
0.209734
0.209736
0.209748
0.209723
0.209645
0.209706
0.209633
0.209631
0.209558
0.209575
0.209501
0.209427
0.209361
0.209383
0.209357
0.209284
0.209218
0.209171
0.209171
0.209076
0.209149
0.209137
0.209119
0.209074
0.209023
0.2091
0.209124
0.208978
0.209006
0.208904
0.208684
0.208554
0.208654
0.208668
0.208671
0.20869
0.20869
0.208729
0.208678
0.208572
0.208572
0.208464
0.208391
0.20835
0.20834
0.208248
0.208176
0.208123
0.208157
0.208168
0.208095
0.208147
0.20804
0.208012
0.207939
0.207892
0.207782
0.207812
0.207739
0.207717
0.207768
0.207759
0.207781
0.207708
0.20756
0.207571
0.207547
0.207587
0.207441
0.207542
0.207689
0.207616
0.20747
0.207432
0.207411
0.207338
0.20728
0.207404
0.207477
0.207457
0.207384
0.20741
0.20741
0.207343
0.20727
0.20734
0.207292
0.207261
0.207222
0.207222
0.20712
0.207168
0.207138
0.206992
0.207031
0.207106
0.207061
0.20706
0.207117
0.207117
0.207191
0.207076
0.207123
0.207185
0.207146
0.207073
0.207229
0.207229
0.207071
0.207001
0.207001
0.206956
0.207102
0.207181
0.207237
0.207237
0.20725
0.207204
0.207058
0.207014
0.207175
0.207209
0.207209
0.207261
0.207247
0.207233
0.207299
0.207372
0.20728
0.20723
0.207241
0.207461
0.207399
0.207338
0.207411
0.207468
0.207475
0.207467
0.20754
0.207578
0.207578
0.207587
0.207609
0.207632
0.207611
0.207499
0.207572
0.207642
0.207687
0.207687
0.207657
0.207622
0.207711
0.207651
0.207651
0.207654
0.207759
0.207765
0.207691
0.207614
0.20761
0.207768
0.20774
0.207766
0.207822
0.207749
0.20767
0.207772
0.207728
0.207731
0.207731
0.207778
0.207849
0.207832
0.207832
0.207797
0.207724
0.20781
0.207783
0.207655
0.207655
0.207654
0.207746
0.20782
0.20782
0.20784
0.20785
0.207924
0.207987
0.207974
0.208047
0.208141
0.208108
0.208108
0.208143
0.208077
0.208224
0.208212
0.20816
0.208087
0.20794
0.208075
0.208148
0.208173
0.208165
0.208165
0.20811
0.20811
0.208158
0.208159
0.20821
0.208119
0.208124
0.208224
0.208259
0.20837
0.208198
0.208273
0.208203
0.208086
0.208128
0.208128
0.208021
0.208069
0.208052
0.208094
0.208094
0.208019
0.207877
0.207988
0.207988
0.208053
0.208008
0.20794
0.207883
0.207929
0.207951
0.208006
0.208006
0.207997
0.208137
0.20818
0.208242
0.208168
0.207975
0.207892
0.207892
0.207922
0.207975
0.207902
0.207906
0.207944
0.208017
0.20802
0.207936
0.207904
0.207889
0.20794
0.207966
0.208093
0.207999
0.208015
0.208025
0.207951
0.207994
0.208141
0.208183
0.208149
0.208071
0.208072
0.208002
0.207929
0.207934
0.207972
0.208105
0.208096
0.207919
0.207893
0.207893
0.207913
0.207913
0.208003
0.207995
0.207995
0.207928
0.207939
0.207939
0.207992
0.207924
0.207961
0.207888
0.207708
0.207753
0.207899
0.208025
0.208071
0.208043
0.208043
0.208141
0.208082
0.208111
0.208086
0.20812
0.208127
0.208101
0.208072
0.208145
0.208062
0.208134
0.208149
0.208016
0.207958
0.207958
0.207909
0.207982
0.207947
0.207934
0.208007
0.207955
0.207955
0.207862
0.207905
0.207978
0.207963
0.207903
0.207977
0.207966
0.208032
0.208052
0.208061
0.208074
0.208074
0.208062
0.207998
0.208035
0.208035
0.208026
0.208016
0.207937
0.207937
0.2078
0.207801
0.207892
0.207892
0.207921
0.20791
0.207998
0.207989
0.208062
0.207944
0.207931
0.207931
0.207923
0.207929
0.208002
0.207882
0.207882
0.207867
0.207846
0.207753
0.207775
0.207785
0.207759
0.207832
0.207848
0.20789
0.20789
0.207893
0.207966
0.208
0.207962
0.207905
0.207978
0.207911
0.207893
0.207916
0.207916
0.207808
0.207851
0.207923
0.208057
0.20802
0.207904
0.207962
0.208013
0.208065
0.208065
0.20806
0.20795
0.207945
0.207942
0.207961
0.207935
0.207935
0.20788
0.20788
0.207908
0.207917
0.207843
0.207925
0.207973
0.20796
0.20796
0.207974
0.208052
0.208039
0.207904
0.207991
0.208034
0.208034
0.207969
0.208026
0.207954
0.207894
0.207902
0.207922
0.207919
0.207992
0.208052
0.208021
0.208003
0.208076
0.208033
0.208106
0.208094
0.208158
0.208073
0.208019
0.207923
0.207923
0.207941
0.207949
0.207876
0.207884
0.207725
0.207691
0.207786
0.207775
0.207848
0.207813
0.20783
0.207904
0.20797
0.208044
0.20794
0.207913
0.20792
0.20785
0.207923
0.207909
0.207984
0.208057
0.207964
0.207964
0.208056
0.207981
0.207834
0.207853
0.207916
0.207916
0.207743
0.207817
0.207871
0.207915
0.207988
0.207971
0.208043
0.208062
0.207989
0.207954
0.208021
0.208123
0.208113
0.208015
0.208153
0.208205
0.208109
0.208058
0.208132
0.208227
0.208142
0.208082
0.208009
0.20811
0.208095
0.208089
0.208163
0.208143
0.208013
0.207996
0.208029
0.207959
0.207928
0.207998
0.208053
0.208053
0.208025
0.207952
0.207919
0.207858
0.207931
0.207792
0.207877
0.207963
0.207963
0.207914
0.207988
0.208028
0.20799
0.207919
0.208008
0.208052
0.20801
0.208012
0.207984
0.207911
0.208057
0.20787
0.207828
0.207828
0.207932
0.208005
0.207942
0.207869
0.207917
0.207853
0.207926
0.207957
0.208065
0.208062
0.208037
0.208074
0.208018
0.208092
0.208084
0.208125
0.207905
0.207843
0.207741
0.207812
0.207901
0.207901
0.207959
0.207994
0.20802
0.207988
0.207914
0.208002
0.207866
0.207906
0.207881
0.207954
0.207881
0.207994
0.207967
0.207967
0.207906
0.207839
0.207912
0.207968
0.207979
0.207878
0.20791
0.207972
0.207899
0.207851
0.207851
0.207923
0.207947
0.207933
0.20786
0.207841
0.207841
0.20784
0.207846
0.207909
0.20798
0.207922
0.207922
0.208006
0.207993
0.207979
0.207979
0.207979
0.208137
0.20807
0.20807
0.208049
0.208196
0.208169
0.208169
0.20813
0.20813
0.208025
0.207988
0.207988
0.207924
0.207933
0.207934
0.208022
0.207876
0.207855
0.207868
0.207722
0.207725
0.207752
0.207869
0.207796
0.207933
0.207933
0.207868
0.208016
0.207998
0.207999
0.207999
0.207953
0.207969
0.207886
0.207813
0.207779
0.207834
0.207928
0.20799
0.20796
0.208074
0.208074
0.207996
0.207996
0.208
0.208097
0.208267
0.208018
0.20781
0.207737
0.20786
0.207934
0.207948
0.207915
0.207876
0.207854
0.207927
0.207941
0.207997
0.20807
0.20808
0.208198
0.20816
0.208006
0.208006
0.207964
0.207959
0.207984
0.208057
0.208041
0.20804
0.207981
0.207953
0.207953
0.207945
0.207969
0.20794
0.207981
0.20804
0.208113
0.208079
0.208065
0.20816
0.208087
0.208014
0.207941
0.207956
0.207983
0.207983
0.207937
0.207952
0.20799
0.20799
0.207947
0.20791
0.207899
0.207899
0.207743
0.207696
0.207715
0.207788
0.207808
0.207904
0.207879
0.20793
0.208078
0.20793
0.207955
0.207919
0.207845
0.207717
0.207709
0.207716
0.2077
0.2077
0.207739
0.207812
0.20786
0.208006
0.208052
0.207978
0.207969
0.207892
0.207837
0.207869
0.207723
0.207821
0.207894
0.207924
0.207916
0.207843
0.207908
0.207925
0.207925
0.207932
0.207932
0.207914
0.207851
0.207851
0.207906
0.207793
0.207848
0.207837
0.207806
0.207879
0.207799
0.207859
0.207796
0.207791
0.207703
0.207582
0.207582
0.207676
0.207728
0.207719
0.207719
0.207778
0.207771
0.207705
0.207782
0.207759
0.207759
0.207794
0.207867
0.20781
0.207803
0.207803
0.207973
0.207902
0.207862
0.207862
0.207898
0.207971
0.208074
0.208004
0.208078
0.207951
0.208014
0.207941
0.208058
0.208058
0.208043
0.208085
0.208025
0.208025
0.207998
0.207925
0.207881
0.20796
0.207978
0.20802
0.207947
0.208005
0.207973
0.207898
0.207854
0.207922
0.207944
0.207935
0.207978
0.207915
0.20782
0.207755
0.207854
0.207956
0.207956
0.207961
0.207971
0.208065
0.20802
0.207956
0.207874
0.207982
0.208068
0.208068
0.20794
0.207928
0.207935
0.207935
0.207881
0.207807
0.207807
0.207975
0.207911
0.207837
0.20799
0.208093
0.208199
0.208272
0.208233
0.208086
0.208052
0.208126
0.208125
0.208072
0.208026
0.207985
0.208023
0.20813
0.208105
0.208105
0.208009
0.208123
0.20805
0.207977
0.208076
0.208063
0.20799
0.208031
0.208031
0.208018
0.207943
0.207881
0.207979
0.207979
0.208032
0.208033
0.207886
0.207876
0.207949
0.207907
0.207798
0.207789
0.207715
0.207765
0.207839
0.207913
0.207866
0.207936
0.207951
0.207952
0.207951
0.207951
0.208141
0.208084
0.208205
0.208011
0.207938
0.208063
0.208117
0.207944
0.208002
0.208066
0.208139
0.208064
0.20799
0.208038
0.208088
0.208039
0.208016
0.20805
0.208032
0.207886
0.20792
0.20796
0.20796
0.208023
0.208056
0.208031
0.208031
0.207958
0.207875
0.207802
0.207805
0.207792
0.207661
0.207734
0.207889
0.207875
0.207891
0.207828
0.207828
0.207908
0.207917
0.207905
0.208051
0.207994
0.208007
0.208008
0.207935
0.208005
0.207854
0.207833
0.207833
0.207838
0.207889
0.207857
0.207897
0.207897
0.207932
0.207858
0.207858
0.207908
0.207829
0.207829
0.207982
0.208096
0.208017
0.208033
0.208004
0.207982
0.207982
0.20801
0.208083
0.208246
0.208246
0.208156
0.20819
0.20819
0.208062
0.208037
0.208136
0.208198
0.208124
0.20822
0.208089
0.208113
0.208129
0.208129
0.208112
0.208087
0.207967
0.207959
0.207892
0.207773
0.207711
0.207637
0.207629
0.207625
0.207552
0.207479
0.207438
0.207364
0.207404
0.207347
0.207347
0.207203
0.207232
0.207158
0.207119
0.207193
0.207149
0.207047
0.206901
0.206878
0.206884
0.206893
0.206883
0.206909
0.206836
0.206742
0.206742
0.206642
0.206715
0.206658
0.206585
0.206503
0.206513
0.206513
0.20644
0.206608
0.206607
0.206488
0.206415
0.206394
0.2064
0.206326
0.206345
0.20641
0.20641
0.206258
0.206261
0.206261
0.20631
0.206412
0.206338
0.206272
0.206306
0.206299
0.206197
0.206141
0.206072
0.206072
0.206013
0.20594
0.205974
0.205974
0.205989
0.205976
0.205976
0.206088
0.206088
0.20597
0.205885
0.205954
0.205855
0.205855
0.205944
0.206017
0.205871
0.205721
0.205616
0.205542
0.205567
0.205579
0.205607
0.20568
0.205607
0.205607
0.205607
0.205528
0.205571
0.205505
0.205545
0.205573
0.205649
0.205572
0.205576
0.205576
0.205451
0.205342
0.20532
0.205284
0.20522
0.205183
0.205257
0.205227
0.205239
0.205217
0.205197
0.205197
0.205058
0.205131
0.205011
0.205032
0.205035
0.20512
0.205047
0.204981
0.204981
0.204937
0.204864
0.204902
0.204756
0.204773
0.204659
0.204585
0.204538
0.20444
0.204569
0.204496
0.204441
0.204363
0.204363
0.20443
0.20453
0.204583
0.204621
0.204509
0.2044
0.204327
0.204247
0.204302
0.204302
0.20428
0.204166
0.204113
0.204186
0.204191
0.204118
0.204042
0.204051
0.20405
0.20405
0.203974
0.203974
0.204046
0.203982
0.203998
0.203974
0.203814
0.203755
0.203682
0.203701
0.203628
0.203628
0.203642
0.203642
0.203753
0.203827
0.203723
0.203611
0.203572
0.203475
0.203402
0.203533
0.203595
0.203561
0.203549
0.203551
0.203601
0.203675
0.203602
0.203529
0.203526
0.203672
0.203627
0.203725
0.203725
0.203737
0.20381
0.20376
0.203773
0.203748
0.203821
0.203748
0.203794
0.203804
0.203877
0.203908
0.204067
0.204067
0.204121
0.204062
0.204044
0.203926
0.203925
0.203936
0.203984
0.204007
0.203934
0.20396
0.203939
0.203858
0.203859
0.203905
0.204051
0.203995
0.203949
0.203931
0.204004
0.204017
0.204012
0.204062
0.203988
0.203948
0.203965
0.204039
0.204096
0.204072
0.204072
0.204008
0.204008
0.20397
0.204036
0.204014
0.204024
0.20408
0.20408
0.204069
0.204143
0.204066
0.204037
0.203989
0.204198
0.204163
0.204212
0.204111
0.204184
0.204135
0.204189
0.204194
0.204194
0.204129
0.204077
0.204004
0.204079
0.204006
0.204109
0.204105
0.204048
0.204117
0.20414
0.204107
0.20418
0.20413
0.204133
0.204065
0.204065
0.203993
0.203955
0.203908
0.203835
0.204028
0.204038
0.204097
0.204097
0.204184
0.204257
0.204197
0.20405
0.204052
0.204125
0.204167
0.204244
0.204141
0.204169
0.204169
0.204176
0.204103
0.204139
0.204123
0.204049
0.203923
0.204117
0.204149
0.204233
0.20429
0.204333
0.204315
0.204242
0.204259
0.204245
0.204204
0.204227
0.204252
0.204252
0.204328
0.204222
0.204149
0.204099
0.204156
0.204156
0.204163
0.204084
0.204092
0.204097
0.204171
0.204272
0.204272
0.204338
0.204226
0.204257
0.204321
0.20432
0.204247
0.204312
0.204292
0.204282
0.204329
0.204272
0.204419
0.204352
0.20428
0.204252
0.204335
0.204298
0.204225
0.204249
0.204249
0.204298
0.204232
0.204159
0.20421
0.204064
0.204181
0.204254
0.204234
0.20429
0.20429
0.204325
0.204398
0.204402
0.204292
0.204239
0.204295
0.204148
0.204105
0.204158
0.204234
0.204338
0.204313
0.204386
0.204288
0.204315
0.204299
0.204299
0.204284
0.20427
0.20429
0.20429
0.204204
0.204355
0.204355
0.204375
0.204467
0.204347
0.204409
0.204409
0.204317
0.204204
0.204277
0.204282
0.204282
0.204415
0.204488
0.204448
0.204432
0.20441
0.204397
0.204406
0.20442
0.204347
0.204384
0.204273
0.204438
0.204423
0.20447
0.204298
0.20428
0.20428
0.204317
0.204317
0.204462
0.204609
0.204494
0.204526
0.204567
0.204494
0.204624
0.204423
0.204369
0.204408
0.204348
0.204367
0.204375
0.204234
0.204184
0.204204
0.204204
0.204318
0.20428
0.204284
0.204258
0.204141
0.204142
0.204151
0.204078
0.204063
0.204085
0.204032
0.204196
0.204218
0.204336
0.204401
0.204379
0.204313
0.204285
0.204336
0.204336
0.20441
0.204397
0.204381
0.204349
0.204376
0.204303
0.204321
0.204333
0.20435
0.204475
0.204368
0.204323
0.204345
0.204419
0.204474
0.204353
0.204397
0.204302
0.204298
0.204408
0.204351
0.204313
0.204387
0.204365
0.204365
0.204305
0.204347
0.204323
0.204263
0.204255
0.204255
0.204228
0.204137
0.20413
0.204131
0.204226
0.204245
0.204279
0.204274
0.204201
0.204223
0.204248
0.204291
0.204297
0.204224
0.204219
0.204248
0.204248
0.204256
0.204265
0.204265
0.204242
0.204315
0.204275
0.204202
0.204164
0.204159
0.204088
0.204046
0.203917
0.20394
0.20402
0.20402
0.204105
0.204087
0.204092
0.204165
0.204156
0.20423
0.204303
0.204275
0.204335
0.204329
0.20433
0.20433
0.204171
0.204171
0.204263
0.204334
0.204349
0.204361
0.204298
0.204224
0.204249
0.204255
0.204255
0.204252
0.204149
0.204337
0.20428
0.204224
0.204413
0.204276
0.204236
0.204236
0.204248
0.20425
0.204123
0.204123
0.204249
0.204226
0.204226
0.204152
0.204234
0.204221
0.204145
0.204145
0.20423
0.20423
0.204249
0.204243
0.204206
0.204225
